filename,width,height,class,xmin,ymin,xmax,ymax
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,94,129,115,149
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,91,137,106,161
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,300,347,338,390
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,279,362,319,409
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,237,438,260,460
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,238,453,257,471
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,0,418,28,452
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,322,427,359,465
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,471,383,509,427
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,597,479,622,501
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,607,468,630,489
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,618,459,643,482
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,838,422,883,465
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,219,616,239,636
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,332,495,370,535
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,830,102,857,126
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,765,387,786,405
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,316,566,335,585
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,459,419,483,443
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,607,361,630,382
tomates_2020-08-06-11-35-15_side_0223.jpg,1280,720,Tomato,607,298,621,312
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1012,419,1114,530
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,841,194,870,220
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,973,229,1009,266
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1037,207,1093,263
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1009,157,1069,225
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,984,174,1062,254
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,972,251,1032,310
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,864,203,890,235
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,847,210,874,241
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,864,183,892,211
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,938,163,988,211
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,688,345,766,432
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,679,394,744,457
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,648,465,734,560
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,629,547,716,646
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,710,619,749,665
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1258,440,1275,462
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1242,474,1272,504
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1229,509,1259,540
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1196,440,1243,490
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1246,494,1275,535
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1250,332,1274,366
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1239,321,1265,354
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1101,412,1148,464
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,903,541,981,637
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,1193,586,1239,638
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,736,635,773,684
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,498,669,584,720
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,336,582,377,641
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,272,104,292,125
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,364,339,393,370
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,371,328,396,352
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,420,330,443,354
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,262,372,285,396
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,268,359,290,383
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,257,388,280,413
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,140,396,175,436
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,124,411,156,447
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,100,398,131,434
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,98,453,121,482
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,262,105,280,127
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,288,225,314,251
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,277,212,303,239
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,264,206,290,234
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,276,118,300,143
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,0,48,46,100
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,0,3,44,73
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,42,70,77,110
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,41,28,86,83
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,423,345,445,370
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,404,457,429,486
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,665,95,725,171
tomates_2020-08-06-11-35-15_side_0243.jpg,1280,720,Tomato,845,172,874,210
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,931,304,1027,395
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,939,120,986,186
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,970,79,1024,136
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,988,90,1056,172
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,1044,101,1098,164
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,1073,131,1120,199
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,381,684,440,720
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,391,636,461,706
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,361,563,432,658
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,414,583,482,664
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,438,525,491,573
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,365,468,436,577
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,441,447,512,534
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,372,405,440,486
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,0,62,42,129
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,153,300,191,340
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,140,320,170,357
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,131,339,161,361
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,903,391,961,454
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,801,356,852,412
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,828,298,898,367
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,909,177,969,234
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,1235,236,1268,265
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,1216,217,1251,253
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,1237,438,1278,494
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,1092,383,1134,433
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,398,191,471,282
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,455,179,523,247
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,503,166,568,246
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,523,203,592,280
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,501,272,546,322
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,477,232,531,304
tomates_2020-08-06-11-35-15_side_0099.jpg,1280,720,Tomato,534,252,582,312
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,349,301,373,324
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,401,645,467,714
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,427,618,503,696
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,445,574,537,680
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,382,576,471,659
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,473,495,595,628
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,15,187,47,219
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,447,362,475,397
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,462,376,491,406
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,450,388,475,417
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,430,379,461,408
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,473,335,507,365
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,767,175,788,199
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,365,435,391,463
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,20,594,96,685
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,93,487,204,614
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,42,488,130,562
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,37,562,98,614
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,60,527,147,609
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,438,518,490,570
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,667,627,697,658
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,742,669,795,720
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,696,690,732,720
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,918,610,951,644
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,936,600,983,650
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1222,528,1260,584
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1186,527,1222,577
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,907,467,940,504
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,759,138,787,167
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,771,146,799,175
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,893,318,916,344
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,889,359,915,387
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1025,215,1053,242
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1031,234,1055,259
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1022,240,1040,262
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,986,82,1012,109
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,989,96,1015,125
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,771,160,797,190
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,726,397,743,414
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,578,337,599,359
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,951,565,1001,614
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,905,276,919,293
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,754,167,775,188
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,596,88,665,175
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,557,66,630,143
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,932,422,952,455
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,974,211,1009,254
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,995,205,1025,237
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1005,220,1031,254
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,455,168,504,213
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1008,87,1035,118
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1039,99,1064,126
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1018,113,1040,137
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1009,120,1030,147
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,988,113,1011,140
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1025,81,1050,109
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1161,554,1182,579
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1163,538,1185,564
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,781,402,812,435
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,467,108,537,193
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,941,433,958,453
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,1103,393,1123,417
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,147,119,235,236
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,113,166,190,269
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,72,141,150,215
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,39,192,117,270
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,75,190,146,262
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,79,241,143,300
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,912,271,927,286
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,896,265,915,284
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,817,309,846,343
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,802,293,830,335
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,782,273,819,320
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,765,255,799,292
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,504,75,579,189
tomates_2020-08-06-11-35-15_side_0249.jpg,1280,720,Tomato,545,103,620,201
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,268,412,324,466
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,41,41,83,90
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,73,191,122,241
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,32,520,105,586
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,273,468,320,521
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,250,442,308,499
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,316,407,379,477
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,359,382,405,429
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,290,389,361,449
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,285,228,334,275
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,309,244,358,279
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,337,220,384,271
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,367,140,439,211
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,655,588,676,612
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,665,580,690,604
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,644,566,674,598
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,462,607,505,649
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,855,573,941,683
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,913,589,986,693
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,293,435,351,492
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,932,660,1017,720
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,755,121,781,153
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,985,438,1026,495
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,957,451,995,488
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,1232,296,1263,339
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,911,157,960,209
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,921,149,986,252
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,953,167,1015,254
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,972,164,1019,234
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,977,183,1036,275
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,1019,221,1071,276
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,987,261,1014,297
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,1000,253,1026,280
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,1011,251,1047,303
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,513,236,546,267
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,80,448,130,503
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,33,82,62,111
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,50,87,78,120
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,43,417,91,471
tomates_2020-08-06-11-35-15_side_0108.jpg,1280,720,Tomato,990,414,1048,465
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,1165,0,1242,50
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,291,101,398,220
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,357,29,452,168
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,386,0,507,171
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,291,0,420,138
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,0,213,64,282
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,485,550,511,579
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,518,514,541,541
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,535,500,554,526
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,861,554,904,609
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,879,591,922,637
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,886,622,927,664
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,357,640,393,672
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,745,45,767,74
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,696,193,716,214
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,709,180,738,221
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,696,216,719,240
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,881,86,911,124
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,831,215,858,245
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,841,233,868,259
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,868,231,888,257
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,864,215,889,240
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,678,351,694,369
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,664,540,686,566
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,704,498,735,530
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,703,549,733,577
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,72,644,206,720
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,910,372,943,407
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,893,351,927,389
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,933,449,955,472
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,1102,30,1153,77
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,1025,57,1072,98
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,874,359,912,397
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,884,394,915,428
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,36,537,97,605
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,77,505,155,615
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,33,0,97,65
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,73,10,133,71
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,330,318,359,347
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,345,296,375,328
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,128,560,279,720
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,236,21,351,154
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,860,200,889,227
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,718,351,755,392
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,397,620,434,660
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,1047,15,1108,79
tomates_2020-08-06-11-35-15_side_0204.jpg,1280,720,Tomato,756,64,779,86
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,281,37,311,70
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,288,313,341,363
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,268,274,323,321
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,0,320,38,364
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,5,361,42,401
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,499,313,541,350
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,512,290,554,333
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,535,273,573,314
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,618,259,700,341
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,583,156,611,186
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,572,173,598,199
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,837,456,876,507
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,1005,400,1048,447
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,858,477,891,514
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,1009,123,1032,150
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,1023,131,1045,154
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,1030,114,1058,146
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,993,440,1020,469
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,1221,78,1279,143
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,1235,122,1280,175
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,890,526,924,560
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,218,656,293,720
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,609,501,657,557
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,1010,596,1057,649
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,982,620,1027,664
tomates_2020-08-06-11-35-15_side_0118.jpg,1280,720,Tomato,826,0,869,40
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,1068,162,1128,227
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,32,29,84,85
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,677,99,760,210
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,624,627,708,720
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,684,579,741,663
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,560,285,654,362
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,1181,256,1226,310
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,656,393,720,461
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,588,478,671,589
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,767,150,815,203
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,388,281,414,304
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,440,182,469,214
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,393,255,416,276
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,426,264,453,305
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,446,262,468,286
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,464,161,488,184
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,303,601,328,628
tomates_2020-08-06-11-35-15_side_0087.jpg,1280,720,Tomato,641,467,709,554
